country_name;regime_type;election_date;election_year;party_name_english;party_name;party_name_short;vote_share;seats;seats_total;far_right;farright_start;farright_end;farright_startnobl;farright_endnobl;in_parliament
Slovenia;Flawed democracy;1992-12-06;1992.0;Slovenian National Party;Slovenska Nacionalna Stranka;SNS;10.02;12.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Slovenia;Flawed democracy;1992-12-06;1992.0;Slovenian People's Party;;;8.69;10.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Democratic Party;;;5.01;6.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Greens of Slovenia;;;3.7;5.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Slovenian Democratic Party;Slovenska Demokratska Stranka;SDS;3.34;4.0;90.0;not far-right;2015.0;2100.0;2015.0;2100.0;1.0
Slovenia;Flawed democracy;1992-12-06;1992.0;Italian national community;;;;1.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Hungarian national community;;;;1.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;National Democratic Party;;;2.18;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Socialist Party (Netherlands) of Slovenia;;;2.75;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Christian Socialists;;;1.14;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Slovenian Craftsmen and Entrepreneurial Party;;;1.6;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Slovenian Liberal Party;;;1.52;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Liberal Democratic Party of Slovenia;;;1.42;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;Party of Independence;;;1.36;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;1992-12-06;1992.0;no party affiliation;;;1.0;0.0;90.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Rally for the Republic;;;20.4;248.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Union for French Democracy | Democratic Movement;;;19.1;215.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Socialist Party (Netherlands);;;17.6;55.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;French Communist Party;Parti Communiste Français;PCF;9.2;24.0;577.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
France;Flawed democracy;1993-03-28;1993.0;other right;;;4.7;22.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Party of Presidential Majority;;;1.8;6.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Radical Party of the Left;;;0.9;6.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;others;;;3.7;1.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;National Front / Rally;Front National / Rassemblement National;FN / RN;12.4;0.0;577.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
France;Flawed democracy;1993-03-28;1993.0;other far-left;;;1.8;0.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Greens;;;7.64;0.0;577.0;not far-right;;;;;
France;Flawed democracy;1993-03-28;1993.0;Ecology Generation;;;;0.0;577.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Latvian Way;;;32.41;36.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Latvian National Independence Movement;;;13.35;15.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;National Harmony Party;;;12.0;13.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Farmers Union of Latvia;;;10.65;12.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Equal Rights;;;5.76;7.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Christian Democratic Union;;;5.01;6.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;For Fatherland and Freedom;Tevzemei un Brivibai / LNNK;TB / LNNK;5.35;6.0;100.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Latvia;Flawed democracy;1993-06-06;1993.0;Democratic Centre Party;;;4.76;5.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Latvia's Party of Russian Citizens;;;1.16;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Latvian Green Party;;;1.19;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1993-06-06;1993.0;Popular Front of Latvia;;;2.63;0.0;100.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Spanish Socialist Workers Party;;;39.1;159.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;People's Alliance-Party;;;35.04;141.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;United Left;Izquierda Unida;IU;9.63;18.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Spain;Full democracy;1993-06-06;1993.0;Convergence and Union;;;4.98;17.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Basque Nationalist Party;;;1.25;5.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Canary Coalition;;;0.88;4.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;United People;Herri Batasuna;HB;0.88;2.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Spain;Full democracy;1993-06-06;1993.0;Republican Left of Catalonia;;;0.81;1.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Aragonese Regionalist Party;;;0.62;1.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Basque Solidarity;;;0.55;1.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Valencian Union;;;0.48;1.0;350.0;not far-right;;;;;
Spain;Full democracy;1993-06-06;1993.0;Democratic and Social Centre;;;1.77;0.0;350.0;not far-right;;;;;
Norway;Full democracy;1993-09-13;1993.0;Norwegian Labour Party;;;36.9;67.0;165.0;not far-right;;;;;
Norway;Full democracy;1993-09-13;1993.0;Centre Party;Senterpartiet;Sp;16.7;32.0;165.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;1993-09-13;1993.0;Conservative Party;;;17.0;28.0;165.0;not far-right;;;;;
Norway;Full democracy;1993-09-13;1993.0;Socialist Left Party;Sosialistisk Venstreparti;SV;7.9;13.0;165.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;1993-09-13;1993.0;Christian Democratic Party;;;7.9;13.0;165.0;not far-right;;;;;
Norway;Full democracy;1993-09-13;1993.0;Progress Party;Fremskrittspartiet;FrP;6.3;10.0;165.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;1993-09-13;1993.0;Liberal Party of Norway;;;3.6;1.0;165.0;not far-right;;;;;
Norway;Full democracy;1993-09-13;1993.0;Red Electoral Alliance;;;1.1;1.0;165.0;not far-right;;;;;
Norway;Full democracy;1993-09-13;1993.0;Pensioners Party;;;1.0;0.0;165.0;not far-right;;;;;
Poland;Flawed democracy;1993-09-19;1993.0;Democratic Left Alliance;;;20.4;171.0;460.0;not far-right;;;;;
Poland;Flawed democracy;1993-09-19;1993.0;Polish People's Party;;;15.4;132.0;460.0;not far-right;;;;;
Poland;Flawed democracy;1993-09-19;1993.0;Democratic | Freedom | Union;;;10.6;74.0;460.0;not far-right;;;;;
Poland;Flawed democracy;1993-09-19;1993.0;Labour Union;;;7.3;41.0;460.0;not far-right;;;;;
