country_name_short;country_name;election_type;election_date;vote_share;seats;seats_total;party_name_short_x;party_name_x;party_name_english;left_right;country_id;election_id;previous_parliament_election_id;previous_cabinet_id;party_id;party_name_y;party_name_short_y;farright;farright_start;farright_end;parlgov_id;far_right;election_year
DNK;Denmark;parliament;2019-06-05;3.0;5.0;179.0;A;Alternativet;The Alternative;2.5;21.0;1077.0;976.0;1497.0;2567.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;1.8;0.0;179.0;SK;Stram Kurs;Hard Line;8.7;21.0;1077.0;976.0;1497.0;2782.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;25.9;48.0;179.0;Sd;Socialdemokraterne;Social Democrats;3.8011;21.0;1077.0;976.0;1497.0;1629.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;;1.0;179.0;Si;Siumut;Forward (Greenland);3.3;21.0;1077.0;976.0;1497.0;74.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;;1.0;179.0;IA;Inuit Ataqatigiit;Community of the People;1.3;21.0;1077.0;976.0;1497.0;1891.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;2.4;4.0;179.0;NB;Nye Borgerlige;The New Right;8.7;21.0;1077.0;976.0;1497.0;2781.0;Nye Borgerlige;NB;1.0;1900.0;2100.0;2781.0;far-right;2019
DNK;Denmark;parliament;2019-06-05;2.3;4.0;179.0;NLA;Ny-Liberal Alliance;New-Liberal Alliance;6.0;21.0;1077.0;976.0;1497.0;376.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;;1.0;179.0;Jf;Javnaðarflokkurin;Social Democratic Party (Faroe Islands);3.3;21.0;1077.0;976.0;1497.0;1894.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;1.7;0.0;179.0;KrF;Kristeligt Folkeparti;Christian People's Party;5.6982;21.0;1077.0;976.0;1497.0;1331.0;;;;;;;non far-right;2019
DNK;Denmark;parliament;2019-06-05;8.7;16.0;179.0;DF;Dansk Folkeparti;Danish People's Party;8.2269;21.0;1077.0;976.0;1497.0;1418.0;Dansk Folkeparti;DF;1.0;1900.0;2100.0;1418.0;far-right;2019
GRC;Greece;parliament;2019-07-07;3.7;10.0;300.0;EL;Elliniki Lisi;Greek Solution;7.4;41.0;1078.0;992.0;1593.0;2780.0;Elliniki Lisi;EL;1.0;1900.0;2100.0;2780.0;far-right;2019
GRC;Greece;parliament;2019-07-07;39.85;158.0;300.0;ND;Néa Đimokratía;New Democracy;6.7365;41.0;1078.0;992.0;1593.0;47.0;;;;;;;non far-right;2019
GRC;Greece;parliament;2019-07-07;31.53;86.0;300.0;SYRIZA;Synaspismós Rizospastikís Aristerás;Coalition of the Radical Left;2.8947;41.0;1078.0;992.0;1593.0;1592.0;Synaspismós Rizospastikís Aristerás;SYRIZA;0.0;2100.0;2100.0;1592.0;non far-right;2019
GRC;Greece;parliament;2019-07-07;8.1;22.0;300.0;PASOK;Panellinio Sosialistikó Kínima;Panhellenic Socialist Movement;4.4968;41.0;1078.0;992.0;1593.0;1338.0;;;;;;;non far-right;2019
GRC;Greece;parliament;2019-07-07;5.3;15.0;300.0;KKE;Kommounistikó Kómma Elládas;Communist Party of Greece;1.253;41.0;1078.0;992.0;1593.0;614.0;Kommounistikó Kómma Elládas;KKE;0.0;2100.0;2100.0;614.0;non far-right;2019
GRC;Greece;parliament;2019-07-07;3.44;9.0;300.0;MeRA25;Métopo Evropaikís Realistikís Anypakoís;European Realistic Disobedience Front;1.3;41.0;1078.0;992.0;1593.0;2742.0;European Realistic Disobedience Front;MeRa25;0.0;2100.0;2100.0;2742.0;non far-right;2019
GRC;Greece;parliament;2019-07-07;2.93;0.0;300.0;LS-CA;Laikos Syndesmos – Chrysi Avg;Peoples Association -- Golden Dawn;8.7;41.0;1078.0;992.0;1593.0;2092.0;Laikos Syndesmos – Chrysi Avgi;GD;1.0;1900.0;2100.0;2092.0;far-right;2019
GRC;Greece;parliament;2019-07-07;1.24;0.0;300.0;EK;Enosi Kentroon;Union of Centrists;3.3;41.0;1078.0;992.0;1593.0;2165.0;;;;;;;non far-right;2019
GRC;Greece;parliament;2019-07-07;1.46;0.0;300.0;LE|PE;Laïkí Enótita | Plefsi Eleftherias;Popular Unity | Course of Freedom;1.3;41.0;1078.0;992.0;1593.0;2596.0;Laiki Enotita-Anypotakti Aristera;LAE;0.0;2100.0;2100.0;2596.0;non far-right;2019
AUT;Austria;parliament;2019-09-29;1.9;0.0;183.0;PILZ;JETZT – Liste Pilz;JETZT -- Pilz List;2.5;59.0;1080.0;1019.0;1600.0;2651.0;JETZT - Liste Pilz;Pilz;0.0;2100.0;2100.0;2651.0;non far-right;2019
AUT;Austria;parliament;2019-09-29;16.2;31.0;183.0;FPO;Freiheitliche Partei Österreichs;Freedom Party of Austria;8.3494;59.0;1080.0;1019.0;1600.0;50.0;Freiheitliche Partei Österreichs;FPÖ;1.0;1900.0;2100.0;50.0;far-right;2019
AUT;Austria;parliament;2019-09-29;13.9;26.0;183.0;Gruene;Die Grünen – Die Grüne Alternative;The Greens -- The Green Alternative;2.4604;59.0;1080.0;1019.0;1600.0;1429.0;;;;;;;non far-right;2019
AUT;Austria;parliament;2019-09-29;21.2;40.0;183.0;SPO;Sozialdemokratische Partei Österreichs;Social Democratic Party of Austria;3.7293;59.0;1080.0;1019.0;1600.0;973.0;;;;;;;non far-right;2019
AUT;Austria;parliament;2019-09-29;37.5;71.0;183.0;OVP;Österreichische Volkspartei;Austrian People's Party;6.4733;59.0;1080.0;1019.0;1600.0;1013.0;;;;;;;non far-right;2019
AUT;Austria;parliament;2019-09-29;8.1;15.0;183.0;NEOS;NEOS – Das Neue Österreich;NEOS -- The New Austria;6.0;59.0;1080.0;1019.0;1600.0;2255.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;10.01;19.0;230.0;BE;Bloco de Esquerda;Bloc of the Left;1.6425;63.0;1081.0;993.0;1198.0;557.0;Bloco de Esquerda;BE;0.0;2100.0;2100.0;557.0;non far-right;2019
PRT;Portugal;parliament;2019-10-06;1.14;1.0;230.0;L;Livre – Liberdade, Esquerda, Europa e Ecologia;Livre;3.3;63.0;1081.0;993.0;1198.0;2374.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;1.35;1.0;230.0;IL;Iniciativa Liberal;Liberal Initiative;6.0;63.0;1081.0;993.0;1198.0;2788.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;1.35;1.0;230.0;CH;Chega;Enough;8.7;63.0;1081.0;993.0;1198.0;2789.0;Chega;Chega;1.0;1900.0;2100.0;2789.0;far-right;2019
PRT;Portugal;parliament;2019-10-06;0.81;0.0;230.0;A;Aliança;Alliance;6.0;63.0;1081.0;993.0;1198.0;2756.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;6.66;12.0;230.0;CDU;Coligação Democrático Unitária;Unified Democratic Coalition;2.2233;63.0;1081.0;993.0;1198.0;1295.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;3.49;4.0;230.0;PAN;Partido pelos Animais e pela Natureza;Party for Animals and Nature;2.5;63.0;1081.0;993.0;1198.0;1781.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;4.44;5.0;230.0;CDS-PP;Centro Democrático e Social – Partido Popular;Democratic and Social Centre -- People's Party;8.0222;63.0;1081.0;993.0;1198.0;251.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;38.21;108.0;230.0;PS;Partido Socialista;Socialist Party;4.0492;63.0;1081.0;993.0;1198.0;725.0;;;;;;;non far-right;2019
PRT;Portugal;parliament;2019-10-06;29.19;79.0;230.0;PSD;Partido Social Democrata;Social Democratic Party;6.2949;63.0;1081.0;993.0;1198.0;1273.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;0.73;0.0;460.0;no-seat;no seat;no seat;;74.0;1082.0;996.0;1526.0;2053.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;;1.0;460.0;one-seat;one seat;one seat;;74.0;1082.0;996.0;1526.0;2287.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;;19.0;460.0;WIO;Wiosna;Spring;3.3;74.0;1082.0;996.0;1526.0;2740.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;6.81;5.0;460.0;KORWIN;Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN;Coalition for the Renewal of the Republic -- Liberty and Hope;7.4;74.0;1082.0;996.0;1526.0;2602.0;Konfederacja Odnowy Rzeczypospolitej Wolnosc i Nadzieja;KORWiN;1.0;1900.0;2100.0;2602.0;far-right;2019
POL;Poland;parliament;2019-10-13;;6.0;460.0;LR;Lewica Razem;Left Together;3.3;74.0;1082.0;996.0;1526.0;2790.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;;6.0;460.0;K;Kukiz'15;Kukiz'15;8.7;74.0;1082.0;996.0;1526.0;2600.0;Kukiz'15;Kukiz '15;0.0;2100.0;2100.0;2600.0;non far-right;2019
POL;Poland;parliament;2019-10-13;;5.0;460.0;RN;Ruch Narodowy;National Movement;8.7;74.0;1082.0;996.0;1526.0;2398.0;Ruch Narodowy;RN;1.0;1900.0;2100.0;2398.0;far-right;2019
POL;Poland;parliament;2019-10-13;;3.0;460.0;none;no party affiliation;no party affiliation;;74.0;1082.0;996.0;1526.0;1011.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;;1.0;460.0;D|W|U;Demokratyczna | Wolności | Unia;Democratic | Freedom | Union;5.2295;74.0;1082.0;996.0;1526.0;1104.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;12.56;24.0;460.0;SLD;Sojusz Lewicy Demokratycznej;Democratic Left Alliance;2.8299;74.0;1082.0;996.0;1526.0;629.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;0.17;1.0;460.0;MN;Mniejszość niemiecka w Polsce;German minority;;74.0;1082.0;996.0;1526.0;900.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;27.4;134.0;460.0;PO;Platforma Obywatelska;Civic Platform;6.2355;74.0;1082.0;996.0;1526.0;512.0;;;;;;;non far-right;2019
POL;Poland;parliament;2019-10-13;43.59;235.0;460.0;PiS;Prawo i Sprawiedliwość;Law and Justice;7.6997;74.0;1082.0;996.0;1526.0;528.0;Prawo i Sprawiedliwosc;PiS;1.0;2005.0;2100.0;528.0;far-right;2019
POL;Poland;parliament;2019-10-13;8.55;20.0;460.0;PSL;Polskie Stronnictwo Ludowe;Polish People's Party;4.1856;74.0;1082.0;996.0;1526.0;664.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;25.59;53.0;200.0;SVP-UDC;Schweizerische Volkspartei – Union Démocratique du Centre;Swiss People's Party;7.3575;40.0;1083.0;995.0;1212.0;750.0;Schweizerische Volkspartei;SVP;1.0;1900.0;2100.0;750.0;far-right;2019
CHE;Switzerland;parliament;2019-10-20;7.8;16.0;200.0;GPL-PVL;Grünliberale Partei der Schweiz – Parti Vert-Libéral;Green Liberal Party;2.5;40.0;1083.0;995.0;1212.0;308.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;2.08;3.0;200.0;EVP-PEP;Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse;Protestant Peoples Party;4.9248;40.0;1083.0;995.0;1212.0;602.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;2.44;3.0;200.0;BDP;Bürgerlich–Demokratische Partei (BDP) Graubünden;Conservative Democratic Party of Switzerland;7.4;40.0;1083.0;995.0;1212.0;1213.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;1.05;1.0;200.0;PdA;Partei der Arbeit der Schweiz;Swiss Party of Labour;0.5263;40.0;1083.0;995.0;1212.0;1167.0;Partei der Arbeit der Schweiz;PdA;0.0;2100.0;2100.0;1167.0;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;;1.0;200.0;S;solidaritéS;Solidarity;1.3;40.0;1083.0;995.0;1212.0;1226.0;SolidaritéS;SOL;0.0;2100.0;2100.0;1226.0;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;1.0;1.0;200.0;EDU-UDF;Eidgenössisch-Demokratische Union – Union Démocratique Fédérale;Federal Democratic Union of Switzerland;8.6579;40.0;1083.0;995.0;1212.0;1318.0;Eidgenössisch-Demokratische Union;EDU;1.0;1900.0;2100.0;1318.0;far-right;2019
CHE;Switzerland;parliament;2019-10-20;0.32;0.0;200.0;FGr-ASF;Feministische und grün-alternative Gruppierungen – Alternative socialiste verte et groupements féministes;Feminists and Green-Alternative Groups;2.5;40.0;1083.0;995.0;1212.0;569.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;11.38;25.0;200.0;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei – Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic People's Party;4.7288;40.0;1083.0;995.0;1212.0;531.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;13.2;28.0;200.0;Grue;Grüne – Écologiste;Greens;1.6886;40.0;1083.0;995.0;1212.0;141.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;15.11;29.0;200.0;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40.0;1083.0;995.0;1212.0;26.0;;;;;;;non far-right;2019
CHE;Switzerland;parliament;2019-10-20;0.75;1.0;200.0;LdT;Lega dei Ticinesi;Ticino League;8.7;40.0;1083.0;995.0;1212.0;1500.0;Lega dei Ticinesi;LdT;1.0;1900.0;2100.0;1500.0;far-right;2019
CHE;Switzerland;parliament;2019-10-20;16.84;39.0;200.0;SP-PS;Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40.0;1083.0;995.0;1212.0;35.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;20.81;89.0;350.0;AP-P;Alianza-Partido Popular;People's Alliance-Party;7.5969;27.0;1085.0;1046.0;1601.0;645.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.73;1.0;350.0;C|AV;Compromís | A la valenciana;Compromise | A la valenciana;1.3;27.0;1085.0;1046.0;1601.0;2607.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.5;1.0;350.0;BNG;Bloque Nacionalista Galego;Galician Nationalist Bloc;2.9117;27.0;1085.0;1046.0;1601.0;520.0;Bloque Nacionalista Galego;BNG;0.0;2100.0;2100.0;520.0;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.37;2.0;350.0;one-seat;one seat;one seat;;27.0;1085.0;1046.0;1601.0;2294.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;1.46;2.0;350.0;Equo;Equo;Equo;2.5;27.0;1085.0;1046.0;1601.0;2804.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;1.02;2.0;350.0;CUP;Candidatura d'Unitat Popular;Popular Unity Candidacy;1.3;27.0;1085.0;1046.0;1601.0;2792.0;Candidatura d'Unitat Popular;CUP;0.0;2100.0;2100.0;2792.0;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.78;2.0;350.0;EM|GCE;En Marea | Grupo Común da Esquerda;En Masse | Common Group of the Left;1.3;27.0;1085.0;1046.0;1601.0;2604.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.51;2.0;350.0;CC;Coalición Canaria;Canary Coalition;5.9789;27.0;1085.0;1046.0;1601.0;234.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.41;2.0;350.0;NA+;Navarra Suma;Sum Navarre;7.4;27.0;1085.0;1046.0;1601.0;2723.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;1.14;5.0;350.0;EHB;Euskal Herria Bildu;Basque Country Unite;;27.0;1085.0;1046.0;1601.0;2603.0;Euskal Herria Bildu;EHB;0.0;2100.0;2100.0;2603.0;non far-right;2019
ESP;Spain;parliament;2019-11-10;28.0;120.0;350.0;PSOE;Partido Socialista Obrero Español;Spanish Socialist Workers Party;3.7377;27.0;1085.0;1046.0;1601.0;902.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;1.56;6.0;350.0;PNV;Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea;Basque Nationalist Party;6.2144;27.0;1085.0;1046.0;1601.0;1361.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;2.26;7.0;350.0;ECP;En Comú Podem;In Common We Can;1.3;27.0;1085.0;1046.0;1601.0;2606.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;2.19;8.0;350.0;CDC|JxCat;Convergència Democràtica | Junts per Catalunya;Democratic Convergence | Together for Catalonia;7.4;27.0;1085.0;1046.0;1601.0;2605.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;0.94;0.0;350.0;PACMA;Partido Animalista Contra el Maltrato Animal;Animalist Party Against Mistreatment to Animals;;27.0;1085.0;1046.0;1601.0;2381.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;6.8;10.0;350.0;Cs;Ciudadanos – Partido de la Ciudadanía;Citizens -- Party of the Citizenry;6.0;27.0;1085.0;1046.0;1601.0;2375.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;15.08;52.0;350.0;Vox;Vox;Voice;8.7;27.0;1085.0;1046.0;1601.0;2380.0;Vox;Vox;1.0;1900.0;2100.0;2380.0;far-right;2019
ESP;Spain;parliament;2019-11-10;3.61;13.0;350.0;ERC;Esquerra Republicana de Catalunya;Republican Left of Catalonia;3.1072;27.0;1085.0;1046.0;1601.0;757.0;;;;;;;non far-right;2019
ESP;Spain;parliament;2019-11-10;9.82;26.0;350.0;P;Podemos;We Can;1.3;27.0;1085.0;1046.0;1601.0;2376.0;Podemos;Podemos;0.0;2100.0;2100.0;2376.0;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;0.37;2.0;650.0;SDLP;Social Democratic and Labour Party;Social Democratic and Labour Party;3.3;44.0;1086.0;1013.0;1599.0;1023.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;3.88;48.0;650.0;SNP;Scottish National Party – Pàrtaidh Nàiseanta na h-Alba;Scottish National Party;3.5871;44.0;1086.0;1013.0;1599.0;1284.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;32.16;203.0;650.0;Lab;Labour Party;Labour;4.3562;44.0;1086.0;1013.0;1599.0;1556.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;43.63;365.0;650.0;Con;Conservatives;Conservatives;7.4261;44.0;1086.0;1013.0;1599.0;773.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;0.76;8.0;650.0;DUP;Democratic Unionist Party;Democratic Unionist Party;7.4;44.0;1086.0;1013.0;1599.0;319.0;Democratic Unionist Party;DUP;0.0;2100.0;2100.0;319.0;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;2.7;1.0;650.0;GP;Green Party;Green Party;2.57;44.0;1086.0;1013.0;1599.0;467.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;2.01;0.0;650.0;BP;Brexit Party;Brexit Party;8.7;44.0;1086.0;1013.0;1599.0;2729.0;Brexit Party / Reform;BRX / Reform;1.0;1900.0;2100.0;2729.0;far-right;2019
GBR;United Kingdom;parliament;2019-12-12;0.42;1.0;650.0;APoNI;Alliance Party of Northern Ireland;Alliance Party of Northern Ireland;6.0;44.0;1086.0;1013.0;1599.0;2731.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;0.48;4.0;650.0;Plaid;Plaid Cymru;Plaid Cymru;3.1183;44.0;1086.0;1013.0;1599.0;311.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;0.57;7.0;650.0;SF;Sinn Féin;Sinn Fein;1.3;44.0;1086.0;1013.0;1599.0;689.0;;;;;;;non far-right;2019
GBR;United Kingdom;parliament;2019-12-12;11.55;11.0;650.0;Lib;Liberals;Liberals;4.2875;44.0;1086.0;1013.0;1599.0;659.0;;;;;;;non far-right;2019
IRL;Ireland;parliament;2020-02-08;24.53;37.0;160.0;SF;Sinn Féin;Sinn Fein;2.7935;37.0;1088.0;1002.0;1511.0;2217.0;Sinn Féin;SF;0.0;2100.0;2100.0;2217.0;non far-right;2020
IRL;Ireland;parliament;2020-02-08;12.2;19.0;160.0;none;no party affiliation;no party affiliation;;37.0;1088.0;1002.0;1511.0;30.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;20.86;35.0;160.0;FG;Fine Gael;Fine Gael (Family of the Irish);6.4372;37.0;1088.0;1002.0;1511.0;1393.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;7.13;12.0;160.0;Green;Green Party  – Comhaontas Glas;Green Party;2.435;37.0;1088.0;1002.0;1511.0;1573.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;4.38;6.0;160.0;Lab;Labour Party;Labour Party;3.6252;37.0;1088.0;1002.0;1511.0;318.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;22.18;38.0;160.0;FF;Fianna Fáil;Fianna Fail;6.0713;37.0;1088.0;1002.0;1511.0;280.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;0.25;0.0;160.0;no-seat;no seat;no seat;;37.0;1088.0;1002.0;1511.0;2216.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;0.39;1.0;160.0;IC;Independents 4 Change;Independents 4 Change;1.3;37.0;1088.0;1002.0;1511.0;2621.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;1.9;1.0;160.0;A;Aontú;Aontu;7.4;37.0;1088.0;1002.0;1511.0;2795.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;2.63;5.0;160.0;D-PRB;Dlúthphartíocht – Pobal Roimh Bhrabús;Solidarity -- People Before Profit;1.3;37.0;1088.0;1002.0;1511.0;2776.0;;;;;;;non far-right;2020
IRL;Ireland;parliament;2020-02-08;2.9;6.0;160.0;DS;Daonlathaigh Shóisialta;Social Democrats;3.3;37.0;1088.0;1002.0;1511.0;2619.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;3.06;0.0;150.0;DV;Dobrá voľba;Good Choice;3.3;1.0;1089.0;1003.0;1529.0;2797.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;2.05;0.0;150.0;MH;Most-Híd;Most-Hid;7.4;1.0;1089.0;1003.0;1529.0;1620.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;3.16;0.0;150.0;SNS;Slovenská národná strana;Slovak National Party;7.0198;1.0;1089.0;1003.0;1529.0;1072.0;Slovenská Národná Strana;SNS;1.0;1900.0;2100.0;1072.0;far-right;2020
SVK;Slovakia;parliament;2020-02-29;2.93;0.0;150.0;V;Vlasť;Homeland;8.7;1.0;1089.0;1003.0;1529.0;2798.0;Vlasť;Vlast;1.0;1900.0;2100.0;2798.0;far-right;2020
SVK;Slovakia;parliament;2020-02-29;4.65;0.0;150.0;KDH;Kresťanskodemokratické hnutie;Christian Democratic Movement;7.1082;1.0;1089.0;1003.0;1529.0;1432.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;;0.0;150.0;SPOLU;SPOLU – občianska demokracia;TOGETHER -- Civic Democracy;6.0;1.0;1089.0;1003.0;1529.0;2752.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;6.96;0.0;150.0;PS;Progresívne Slovensko;Progressive Slovakia;6.0;1.0;1089.0;1003.0;1529.0;2751.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;5.77;12.0;150.0;ZAL;Za ľudí;For the People;6.0;1.0;1089.0;1003.0;1529.0;2796.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;6.22;13.0;150.0;SaS;Sloboda a solidarita;Freedom and Solidarity;6.0;1.0;1089.0;1003.0;1529.0;1460.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;7.97;17.0;150.0;LsNS;Ľudová strana Naše Slovensko;People's Party Our Slovakia;8.7;1.0;1089.0;1003.0;1529.0;586.0;Kotlebovci – Ludová Strana Naše Slovensko;L'SNS;1.0;1900.0;2100.0;586.0;far-right;2020
SVK;Slovakia;parliament;2020-02-29;8.24;17.0;150.0;SR;Sme Rodina – Boris Kollár;We are family -- Boris Kollar;8.7;1.0;1089.0;1003.0;1529.0;2623.0;Sme Rodina;SR;1.0;1900.0;2100.0;2623.0;far-right;2020
SVK;Slovakia;parliament;2020-02-29;18.29;38.0;150.0;Smer;Smer – sociálna demokracia;Direction -- Social Democracy;3.3799;1.0;1089.0;1003.0;1529.0;220.0;Smer – Slovenská Sociálna Demokracia;Smer;0.0;2100.0;2100.0;220.0;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;3.9;0.0;150.0;MK;Maďarskej koalície – Magyar koalíció;Hungarian Coalition;6.5005;1.0;1089.0;1003.0;1529.0;559.0;;;;;;;non far-right;2020
SVK;Slovakia;parliament;2020-02-29;25.02;53.0;150.0;OLaNO;Obyčajní ľudia a nezávislé osobnosti;Ordinary People and Independent;7.4;1.0;1089.0;1003.0;1529.0;1759.0;Hnutie Slovensko;Hnutie Slovensko;0.0;2100.0;2100.0;1759.0;non far-right;2020
SVK;Slovakia;parliament;2023-09-30;22.95;42.0;150.0;Smer;Smer – sociálna demokracia;Direction -- Social Democracy;3.3799;;;;;220.0;;;0.0;2100.0;2100.0;220.0;non far-right;2023
SVK;Slovakia;parliament;2023-09-30;17.96;32.0;150.0;PS;Progresívne Slovensko;Progressive Slovakia;6.0;;;;;2751.0;;;;;;;non far-right;2023
SVK;Slovakia;parliament;2023-09-30;14.7;27.0;150.0;Hlas;Hlas – sociálna demokracia;Voice – Social Democracy;;;;;;;;;;;;;non far-right;2023
SVK;Slovakia;parliament;2023-09-30;8.9;16.0;150.0;OĽaNO and Friends;OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ;OĽaNO and Friends: Ordinary People (OĽaNO), Independent Candidates (NEKA), NOVA, Free and Responsible, Pačivale Roma, Magyar szívek and Christian Union and For the People;;;;;;;;;;;;;non far-right;2023
SVK;Slovakia;parliament;2023-09-30;6.82;12.0;150.0;KDH;Kresťanskodemokratické hnutie;Christian Democratic Movement;7.1082;;;;;1432.0;;;;;;;non far-right;2023
SVK;Slovakia;parliament;2023-09-30;6.32;11.0;150.0;SaS;Sloboda a solidarita;Freedom and Solidarity;6.0;;;;;1460.0;;;;;;;non far-right;2023
SVK;Slovakia;parliament;2023-09-30;5.63;10.0;150.0;SNS;Slovenská národná strana;Slovak National Party;7.0198;;;;;1072.0;;;1.0;1900.0;2100.0;1072.0;far-right;2023
